Handle,Display Name,DID,Follows Me
art-is-life.bsky.social,,did:plc:ukkwsw24hjdyyj6bveqnpklt,True
ladyashlyn.bsky.social,Amy,did:plc:ek4sichvqci4uystvhqhp4w7,True
twistflower.bsky.social,twistflower,did:plc:pvlehsqtzdsjufcsgq7yvky5,True
vandyke4ad.bsky.social,BarryP,did:plc:kt4bhv633uy7vv2urlgwjm7c,True
cosmicmommymisty.bsky.social,,did:plc:ule2ng7y6zfprcowoilm5yve,True
jazzbabydc.bsky.social,,did:plc:7szrmxlulx6ldimocclbsm2y,True
possumcreek.bsky.social,Upper Possum Creek,did:plc:dih75du4vlysiqxlcaycgyko,True
lion-mane101.bsky.social,LionMane,did:plc:p5qfdn265j7gvwgmclpkd6an,True
geminimama13.bsky.social,Tammy,did:plc:7ftu4t2ffi5u7c7kr63cdbxf,True
michaelmucci.bsky.social,Michael,did:plc:h6p33k62vtfapkwzigzoirsy,True
resist-tees.bsky.social,Resist Tees,did:plc:e6patzalzqkhg4a362sgvo6c,True
lisagreeniemerch.bsky.social,Lisa Green,did:plc:3gemhthf6zgxizjuizirgkc4,True
margieblue.bsky.social,Madge,did:plc:7ksp6dhlv425fg4bavlkxibt,True
zygiaalina.bsky.social,Alina (thankfully NOT that one),did:plc:g5juypkxmao23ol4kkp4kkhk,True
danceswithseagulls.bsky.social,Karen (Harris/Walz Alaskan Democrat),did:plc:uyl6dmulla3qsn5mebh6qgf3,True
verybig.bsky.social,,did:plc:hfyopzyvctexox2m6kfec5zr,True
donaldrlhoest.bsky.social,Donald R. Lhoest,did:plc:jpa2fxc2w7nfokgdulblasgj,True
caseykeddington.bsky.social,Casey Këddington,did:plc:txhtkepitkkgba6wp7ewqyf4,True
susan4rights.bsky.social,,did:plc:obqu7ezx24gvnfssoejjh5r3,True
dmaxson.bsky.social,Dawn,did:plc:mgolfrwwj3sq5rby6gxwaeae,True
seradawn.bsky.social,Sera Dawn,did:plc:4a3mmr7jnouvlgokb37lsinh,True
pommomof2.bsky.social,Lisa R.,did:plc:wsictqfffaojuxl4d7xx47ji,True
mylaborradio.bsky.social,Mark producer host MyLaborRadio,did:plc:knzajo33lax5sxwkpjgxj6ck,True
milford-65.bsky.social,James,did:plc:ff4omkm7yzu5bs5ga57z7kdi,True
rogard.bsky.social,Rose Gardner,did:plc:cmsz5jbinzw2usj4jlcymsy3,True
realdoublea.bsky.social,Aaron Jay,did:plc:hn6au5ewzlggmai4vm525kxt,True
chrisssyp.bsky.social,,did:plc:aqk7v5acb7zolahwq6ndzjxb,True
blue54witch.bsky.social,,did:plc:72fbrptls7khaafcpcvy2dqn,True
ppopperpaula.bsky.social,Paula Popper,did:plc:rrsuambiggxshlztw2q7dbj3,True
rominasines.bsky.social,Romina,did:plc:szbh72mzojnouvawokqakn6d,True
peterkochcartoons.bsky.social,Peter Koch,did:plc:2abllzt5q4fy2ucrhnlmnkrm,True
slewfoot.bsky.social,BlueDot,did:plc:jb6z4iihmrmsfaidkiksemxj,True
retiredsurgassist.bsky.social,George,did:plc:ycc3ykibwvyizrwrhsceno4e,True
ominous24.bsky.social,War on Error @ominous24.bsky.social,did:plc:lvwj6vnpxtodxqyrszfkz6ri,True
buffaloblue19.bsky.social,BuffaloBlue19 💙,did:plc:kthca3fjqa5m7u2f52zvgszf,True
buzzwhack.bsky.social,Buzzwhack,did:plc:w2eutapdxfg3xzzwea35poue,True
bluebren.bsky.social,Bluebren,did:plc:rxygw4aps623lw2cuigqkhwd,True
sarcasticdad.bsky.social,Sarcastic Dad,did:plc:rqphb2u27zi6ophgc3wvr5zy,True
irishcath.bsky.social,,did:plc:td7ws5jbydwpjoosyvpsfn2s,True
alice6828.bsky.social,Maine Alice,did:plc:gq7aafaevybgpjt4wmhyskch,True
gametimedecision.bsky.social,Game Time Decision,did:plc:3hbqoo6fp6eug3nahjyc5ytj,True
sixlaps.bsky.social,Rick,did:plc:v42lcwjja3dpy2mdhojscdei,True
robertshap.bsky.social,,did:plc:3xb2vbr3hcsrs2qle5ukrmpi,True
suziesews59.bsky.social,,did:plc:ofq2vq2i6qqpeq7exj4tgpt4,True
comminsense.bsky.social,CommonSense,did:plc:iyhep2gru3cpkjrxkywskxdd,True
benoce.bsky.social,,did:plc:xcc6t5ehgdyepzuz2ufem2xp,True
tjfleur.bsky.social,,did:plc:yopmzj5zzm2u4yu5rrymwijv,True
anthonymac.bsky.social,,did:plc:hi4dbxbwelbliocro3onkfhl,True
wizard61.bsky.social,Daryl Wiznuk,did:plc:lsusjaefwkitlkaxuwg4benh,True
rewdawakening.bsky.social,Rewd Awakening,did:plc:wbfc6kqfystqyfnzwjehjt3c,True
jwenzel.bsky.social,,did:plc:p3vtwltorae537qz2dxw47jb,True
bosron.bsky.social,BosRon,did:plc:pvwb5tfqelj46qblqpult7dw,True
caroleonthego4u.bsky.social,CaroleOntheGo,did:plc:eecck7ckx63iz7zfv52fmh52,True
genxgemini20.bsky.social,,did:plc:juldfstqogrniqwlv3vl4tnc,True
rcrens.bsky.social,RCRens,did:plc:6s2shfka73syv2ocwz265p5q,True
pkramy.bsky.social,mürrischer alter Mann,did:plc:wqvq65ascwuuugoi2ihegndl,True
demsinwh.bsky.social,DEMS IN WH,did:plc:bcpriwvvioeaj5ajqixqoe4f,True
joiseydoc.bsky.social,Joisey Doc,did:plc:yqordv33ws6hzwljtvreffmn,True
vintage13.bsky.social,Lynne,did:plc:46wcyv7mpvmw3lozk7ot4jkg,True
tyramizou.bsky.social,Tyra Mizou,did:plc:7d3cavlkmxowp43wkyzyqlzq,True
sparklysunshine61.bsky.social,,did:plc:etuqbaoarayh27ur6s4wttyr,True
hoopyschube.bsky.social,Linda Schubert,did:plc:7mjrghoy6jwj6qdzkguxktbt,True
updatefox.com,Oystein Wright,did:plc:gkv5knqtpfdwbwt5jdsd3up2,True
ronfancy.bsky.social,Ron Fancy,did:plc:c36xnm2fbkdar2hvy7v3czuf,True
liselatulippe.bsky.social,Lise Latulippe,did:plc:nwohato66ne5f5jg7bdyglsd,True
matte-not-gloss.bsky.social,Signum Fella,did:plc:y6lxacu3urlj5w7exaeyhnpz,True
belaflugosi.bsky.social,Bela F Lugosi,did:plc:zckqwpqqcj6wkhzn3ovsxrwv,True
resonator65084.bsky.social,,did:plc:hxrf4e7vdvgv32yqjays67zt,True
zoomom.bsky.social,,did:plc:zyarjd4nwhzruzehziav6y4w,True
idliva.bsky.social,IDLIVA,did:plc:2noylghdi3ydk4elltn2ku3m,True
amytidd.bsky.social,Amy Tidd,did:plc:w26edbpr2uswd43ys4a7jngd,True
grateful-one.bsky.social,Chris,did:plc:7fktruqjtlitn6nwbniox7vm,True
msdeesss.bsky.social,Amy DeeSss,did:plc:htxs3isojobnluvshfbkiuad,True
marshablue1.bsky.social,Marsha,did:plc:yx35m55ky3lsnlavrk6dh4jo,True
wildela.bsky.social,Domestically Challenged,did:plc:idth2po5m32hnfdyusxtc46s,True
piandara.bsky.social,Irish1959,did:plc:opsmrybuaclwgudf2pxasgaa,True
clenik73.bsky.social,Nicole,did:plc:f2lj7uiusmm6nc7hi765egvd,True
djneu.bsky.social,DN,did:plc:ugjsqwezxczal3ljwug3577k,True
boymom13.bsky.social,April D,did:plc:hme74aryjp4frp3fsqc3wpq7,True
1215deb.bsky.social,Deborah,did:plc:aoav3kxr3zolckzb45jw5w6n,True
davidlawyer.bsky.social,David Lawyer,did:plc:wo5g6kktkzdw4dlpilyewhxh,True
rokatmar.bsky.social,Rokatmar,did:plc:kbkgnkp22xfdvbuzxhz3bex7,True
christinehess.bsky.social,,did:plc:hplswgbwahmtcretstiunosa,True
wadewattsone.bsky.social,Erik Wie Bøe,did:plc:qcg6sclw3cdxmukgctgdvdhf,True
sunhiking.bsky.social,Beth the PM,did:plc:wt7xnnstpijt35xadnsloywx,True
witchywoman68.bsky.social,Marci Karess,did:plc:dxqbi6dlzqzezs6mmdlzv5lb,True
isispendragon.bsky.social,✫Penelope Pitstop✫𓆙,did:plc:ftlencpui4db6xn2mmklev7m,True
bcottoner.bsky.social,Bryan Cottoner,did:plc:igk2xugvugzkaysnhd5gl26f,True
doublebass918.bsky.social,Shawn Dennison,did:plc:64kdcr6mtdu3tctwmebyfi5c,True
amalabushaaban3.bsky.social,,did:plc:rdmeu4ltgkindfizwo5i5mmn,True
kaleyeella.bsky.social,Ella,did:plc:gw6uchvlxj42rwmmvynlxlqa,True
bkara1.bsky.social,Gizmo 🇺🇦 🌻,did:plc:yl6mot2wsiyp6sp6p5lu3npz,True
capta1nw0nd3r.bsky.social,Captain Wonder,did:plc:4mwzcrx6d5362pkixpo5mtgz,True
dmpstrfireftr.bsky.social,DumpsterFire,did:plc:oh2tmcvk36lzueo6cfiuajc4,True
demagoguewatch.bsky.social,Demagogue Watch,did:plc:ttryykpc77jflu6geawwjv3i,True
olgaster.bsky.social,Olga Haydon,did:plc:vlzezkion4qhbudtkzikyv63,True
fasteddie59.bsky.social,FastEddie,did:plc:gahev72wsxbs26ezfwzqanxt,True
sharonhillinger.bsky.social, Sharon שרון 🎗️,did:plc:6qshujscqr7sljxnrlwheuyj,True
mercury811.bsky.social,Miss Mercury,did:plc:qv4j2vq37vje3v37p3h3e6b4,True
startrekfan79.bsky.social,Jamie Ives,did:plc:spabsbwffo7ohkiqt5n7fce6,True
sorrylou.bsky.social,SorryLou,did:plc:dt5sme2dqaaclat3ltrrgssf,True
zedlife64.bsky.social,Ken 🏳️‍🌈🇺🇦,did:plc:lnf32t63cjltwytfs2jsu5hm,True
allimac58.bsky.social,Allison Mack,did:plc:2vitpx46te3icxpdskdkxsjd,True
jaszczuk.bsky.social,Jaszczuk,did:plc:tmzb343ipogogmpgs6dgixmn,True
chriss212.bsky.social,,did:plc:52kkmqlmlbjgyo57fdoiyy3x,True
bodemga.bsky.social,,did:plc:eb4nxert4vcbqsdi3ytpw6ne,True
ntreff.bsky.social,Treff,did:plc:6hmiuwt2odpopluzf3d5ph6l,True
canadiangal01.bsky.social,,did:plc:4sxorfctrsyohkcnqvhpsnjh,True
vanilladefunk.bsky.social,Dean Lambert,did:plc:oyjnybf5nmkaurflyae7rccu,True
jraginia516.bsky.social,Jim R - All Grit,did:plc:jv227btrewegartpleinfrzm,True
piscesrfun.bsky.social,🇯🇲PiscesRFun🇯🇲,did:plc:aohbe4ndcqvhgd4qmc5yhxtd,True
desertrain2024.bsky.social,Desert  rain 🫘,did:plc:galg7cwxxkwluvtiwjmqywvm,True
raymack1999.bsky.social,Ray McKenzie,did:plc:psryr2ejfinajtojtu7n5hkm,True
ghsocial.bsky.social,,did:plc:jg46lpona4cgcbd55lkr43o5,True
rlwineland3.bsky.social,dlanoreel,did:plc:s6qa4kfe5tm42uadzpsfls4e,True
fairfield12.bsky.social,Fairfield,did:plc:mdxludbrd3cosaj5wvuiyqtm,True
amonsterd.bsky.social,Andrew Fitzpatrick,did:plc:a5koo222ggmugix7357q6a7m,True
thedevilsarehere.bsky.social,Emba,did:plc:m7drqjwzixxnr4fiwyc2au2i,True
donorfan.bsky.social,Colleen,did:plc:frf5fho46wpb75rd6okydfjt,True
troycarline.bsky.social,,did:plc:jfhydu7jzt7pjcptzjfearuj,True
captjack55.bsky.social,,did:plc:u4ug65fye35kozbexchadqrg,True
punchme.bsky.social,Marian Punch,did:plc:atwurp56uzv5p4wfjtqhetwd,True
new2bluesky2.bsky.social,Blue thru and thru,did:plc:hxog5msbw5hcl6zfdngjhfxv,True
turtlebeads.bsky.social,,did:plc:m4rxujlxldkafmofbiphldbe,True
chrisi75.bsky.social,Chrisi,did:plc:xr2c5hof5f4npbaytnc4we7a,True
felladan.bsky.social,FellaDan,did:plc:pcibujxalufdvmo6ifgadmpo,True
murshida.bsky.social,,did:plc:egrhf5v6doctmgep52dxlwtg,True
kelliharder76.bsky.social,Kelli.harder9876,did:plc:cr6hizcpodjg6bexcyncyr2y,True
kndonohue.bsky.social,,did:plc:rjl4gb3r2p2d4tpkzystxw62,True
radiohawk.bsky.social,Gary Hawkins,did:plc:hzw5swhenpd4wjaatvvqiidb,True
dsamalin.bsky.social,,did:plc:wrhze4xb3iviy4almqpwj7uu,True
meltinaway.bsky.social,Meltinaway,did:plc:kmbskd6psorvocqisdwf4k3d,True
tedsan.bsky.social,The Tedsan,did:plc:sxttxtpqo77rrejrs67jpxbt,True
enbytm.bsky.social,,did:plc:firreydpw37qb7a7as4bcndu,True
luvmypirates.bsky.social,RunnerGal4Life 💙💚🩷🪷,did:plc:evm7mbjyedt74ceg4rju2uce,True
mgefarrell.bsky.social,,did:plc:7gxzbfgan6eijyveokvlsehv,True
meredithvegeta1.bsky.social,Timmy Meredith💙,did:plc:p2r3ppclnxt5s2sxp4g4x3a3,True
heathermillsleg.bsky.social,Mike Campion,did:plc:zq5xf7ihv66nfhvxdoypyhe4,True
lebowtzu.bsky.social,lebowtzu,did:plc:blwoqebukwgzkuiuxozgtfsc,True
mommatl.bsky.social,Teresa Rae,did:plc:tza2qqadh4sqqtwcvkpdbvcv,True
willmatthews12.bsky.social,Will Matthews,did:plc:sjfb3frgtzlvhblrpqcsapx4,True
grekman.bsky.social,Grekman,did:plc:liqvitn4ljjrnlysg3yayiwm,True
lieskekathryn.bsky.social,Kathryn,did:plc:kkdcbsdtmllvwshc3jfqwutl,True
unsub1047.bsky.social,Sher  #FBR 💙🌊,did:plc:oc7m4dapexomelm6bg56w4kt,True
rascal6381.bsky.social,,did:plc:jos7nijwkfvbkxyuolcaanqq,True
gwenf.bsky.social,,did:plc:ph4jbd45eh3acgggrqo3o33b,True
normtedford.bsky.social,Norm Tedford ,did:plc:zvnioktulyikwpjv5sbxpq6a,True
sciencecook.bsky.social,Havana-Spice,did:plc:7se4d7xvuzmat4cm5ioaxlkn,True
macrowe.bsky.social,Paul Crowe,did:plc:x4aufhbqmhrvu4lw6tt67of2,True
crummybuttons.bsky.social,crummybuttons 🫘 ☮ 🇺🇸 🗽 🏳‍🌈 🌊,did:plc:3a4du4vwzfqebuxid2tfmj3k,True
vbyrne20.bsky.social,Virginia Byrne,did:plc:qibrn433i6q3ezfpu6bnmm3s,True
bmau.bsky.social,Kate,did:plc:3welt7zjsxk6zdnbkcnddbbf,True
jinnyliz.bsky.social,,did:plc:5w2tfmy3kzkux3pttcn5affl,True
cornholio4u.bsky.social,Cornholio Foryou,did:plc:5cnhikonnduaajrebwd7kycv,True
sbsb4.bsky.social,Mimi of 3,did:plc:rqe33nxzzfnlpc2grmlhvctp,True
benkritz.bsky.social,Ben Kritz,did:plc:jxhymlg6x45blsknw6zg33ja,True
msdieg0.bsky.social,Ms Diego🤘🏾,did:plc:rushq4tyrxqydkn7zuivrebm,True
billytf.bsky.social,Ian,did:plc:jkoa6sffnxr3wqaz2mxlu5kc,True
tgal82.bsky.social,,did:plc:6exvjpkxhptml6aadqqikcyu,True
m-pathy.bsky.social,M Pathy,did:plc:zhignjohgoryalfpgum4p6dl,True
alatha.bsky.social,,did:plc:ur3rfeffiampaxb7lwxv3y64,True
morpheusismyfriend.bsky.social,Morpheus,did:plc:nosylxtrn3yukznal3uw7a7q,True
bg-pete.bsky.social,Pete,did:plc:iiz3kusd5s6kcncxtlp6a7i4,True
tminneapolis.bsky.social,,did:plc:yefa7u4uedfbibicv2yhm7bj,True
auntkaty.bsky.social,Aunt Katy,did:plc:k2mjoihaemny62f5reitchjt,True
junemarie50.bsky.social,June Marie,did:plc:chqagdlmw4yfrdh3dr5ktxvl,True
kathieincanada.bsky.social,Kathie Primeau,did:plc:f6joa5diy7uavnqmx5lvg2bw,True
twowheelr2.bsky.social,"Old dog, New tricks",did:plc:bl6wueqzxeo6merjxg6ijjbb,True
atheistcomic.bsky.social,AtheistComic,did:plc:vf65whowioagwofgwgcrdim5,True
amandagab16.bsky.social,,did:plc:rtswvuu7ry76embr3kuz2fml,True
nestafinavioletta.bsky.social,Nestafina,did:plc:xojuegm57yz4uabhcnz5gkfi,True
mimijean718.bsky.social,💙Okie LIBitybibity💙,did:plc:fu2mfeb2x5nawwjvu3jof5ni,True
aokaya.bsky.social,A O Kaya,did:plc:zxhepcfwxxbipl7dcazl4inx,True
restingbitchface68.bsky.social,R e s t i n g  B i t c h  F a c e,did:plc:w7u6ymxcmj6xfd4325oam633,True
jbjinpa.bsky.social,Jenny 🫘💙,did:plc:sfmf7m54xutph7rapihj55bk,True
imajen.bsky.social,Onward and forward 🏃🏻‍♀️‍➡️,did:plc:ce73g7edgbrjvcs7porp2mtd,True
crochetnivore.bsky.social,,did:plc:wgij3ncxmilj7cqqmsnxn2tg,True
terrystanley.bsky.social,SassyGranny,did:plc:zf6a73eq4mus2teltiqrq37u,True
flbluedemocrat.bsky.social,,did:plc:spo2lanipxzniqf26vrzb3ih,True
jduke785.bsky.social,JDuke,did:plc:a6v7l6yeiptosfoksd6qhavv,True
kimothymack.bsky.social,KimothyMack,did:plc:rblcfmz3psvipnarda5tk6uu,True
cindywhoffman903.bsky.social,Cindy Hoffman,did:plc:ecf5dn5pguvfqbkxprolxyot,True
btyers.bsky.social,Bill Tyers (Guillermo Cebolla),did:plc:lv4f62gu7ravqfr4gjulppbo,True
michellesdude.bsky.social,Mindful Primate ,did:plc:a4gfy64frzf3fwdn5y37h4ec,True
papillonbleu89.bsky.social,Papillon bleu,did:plc:dvp7mmpquubb62hz57nxiv5d,True
cubbiegirl64.bsky.social,Marisa,did:plc:avvi7hu7dodw5njombzjkxy2,True
aaachoo.bsky.social,Florence G,did:plc:3uief65tift3553ko6l5ge52,True
mimilovesclca.bsky.social,M L,did:plc:ra2dxvt2m7frwmiw6owcyyan,True
transbaby.bsky.social,Charles,did:plc:kzpxsn726pn6ligstiqa6jvy,True
debgaynor.bsky.social,Thinker💙Belle,did:plc:pf2vxu4axueikmdprwl6rvfc,True
charliedesouza.bsky.social,Charlie de Souza,did:plc:rmfj442qgwmz2vcwsjtfmqwo,True
honeybelle56.bsky.social,Ellen,did:plc:d4t4b552chakdjrsw3cg52gk,True
purplebookworm.bsky.social,,did:plc:7avgmdwblplpho34ke75sxgj,True
tova2.bsky.social,ToVa,did:plc:vxzx4qqssodzdrea4om3fend,True
badass50.bsky.social,Aima Badass,did:plc:q6q6z2zwk5z22u6wshwuhvuy,True
marciawidener.bsky.social,,did:plc:z7brzilaub5jilhcu5gvw23d,True
dancin-cabernet.bsky.social,Chloe,did:plc:qfbsknif4reiluhawgeiwd6g,True
gretchen-127.bsky.social,Gretchen,did:plc:k3bnmrodu3rruyw6choggnba,True
rjtj66.bsky.social,Ronnie Juntunen,did:plc:b2ufv3ukqrp46hamhbtt6yna,True
crazycatlady24.bsky.social,Gaby,did:plc:2bpdnvvh7wc7q4qo7hvd3dgd,True
oceanviews.bsky.social,Matter of Fact,did:plc:dpkucibwjl4nsmoo5i5clryi,True
sunnybluemedia.bsky.social,Sunny Blue Media ,did:plc:m4wrizdv62c4aok6jxy3wpqc,True
floridamiz1.bsky.social,Janet in Florida,did:plc:bx5s4vlyjo6u5nwvomd2vt4c,True
bandgeek88.bsky.social,Moffat Mom,did:plc:7fdvm4th3crm25x47kljy36l,True
eevw.bsky.social,,did:plc:5tfytrqfzzbqjq5znhhg7uhf,True
angus234567890.bsky.social,Patrick Deacon,did:plc:fgsgrfqpcezn2fs6jqo6n6qy,True
biancaariel.bsky.social,Bianca (Mama B a Liberal),did:plc:njzb7bnizmtfuerljrgozely,True
desmonator.bsky.social,desmonator ,did:plc:7jffpibdxex373angj3dwoqi,True
flowergrl.bsky.social,,did:plc:mhjbdvzp3ezfknayirbqeh2u,True
arla55.bsky.social,Arla55,did:plc:44odnipih3qdrf5yppa6v5ye,True
mcftw.bsky.social,D.B.,did:plc:jff7sgdjxugyk442x3ek3mzc,True
kaos272.bsky.social,Karen,did:plc:z2bfx64kidpbofciaip73s3e,True
donmahon.bsky.social,Don Mahon,did:plc:clc5bowayaucf7royx77zztr,True
lilyrex.bsky.social,Gerri,did:plc:akar5w2ojvcqu2yct3q4vslu,True
blueskyauthor.bsky.social,J. M. Venturini,did:plc:5w3zrzk7gtzle4aftwwm36fb,True
waywalker.bsky.social,Way Walker,did:plc:fovlf6l7tglnslrynrqs3q3p,True
deeo64.bsky.social,,did:plc:ovmo4kblzpty6e2pz7c4avbg,True
drfergie.bsky.social,,did:plc:njsu3hjkmbwco5yewifuyjqz,True
boopsahoy.bsky.social,,did:plc:rwf4kt6vbdol6j6t6nzllurj,True
modernwhig.bsky.social,,did:plc:upnhgag4qxehxbzdouglmu5k,True
southjerseyange.bsky.social,Angela S,did:plc:ccc6ki6h3nggvgomrudobr5v,True
kimlat71.bsky.social,Kim,did:plc:x3ex4ye7uygirphfprs7bnpm,True
jfcrane247.bsky.social,jfcrane247,did:plc:wsmar6jpz3tmyfiflvafixiw,True
robwagner.bsky.social,Rob,did:plc:hnh4yfhkrvlakcoitcde66nj,True
hereinahurry.bsky.social,ViolinMath,did:plc:lthrms4pbdgutwief5fjac5e,True
meowwzerz1.bsky.social,MeowwzerzMel,did:plc:2cl7jk35wq5cxbh6r4h6mytm,True
tngrammy.bsky.social,TNGrammy,did:plc:tnmu5qqpbfdi3bzzj7i3kkgm,True
educationdiva10.bsky.social,,did:plc:fpptnkycky3sfvgbxvcgi3ir,True
jrm2278.bsky.social,Jonathon McNeil,did:plc:gfvkywl66ri7ug7nc4dhean5,True
cabaret.bsky.social,Cabaret,did:plc:flm5ptsxeuqvg6pl7knc7mte,True
kendallclawson.bsky.social,KendallC,did:plc:7p4xpxvsxsl44y4muoeoi46p,True
kellygroat.bsky.social,Kelly Groat,did:plc:shcec572hkhcgkofhbfaze4p,True
aki-iloveyou.bsky.social,AKI♠️🇯🇵,did:plc:myb7gm7bxnyxrvu43kgyfurm,True
cynthiamusetta.bsky.social,CynthiaMusetta,did:plc:em4tojxrun32eoqppdj2hddf,True
pinktornado.bsky.social,,did:plc:evz47smjylfvphzn57nw2qmg,True
humanrightsgirl.bsky.social,Tracy R,did:plc:vefrti5rgprr2jejfuzdtekp,True
sharib3.bsky.social,Shari,did:plc:4vwcf5bdfodwris6rdfsxfpm,True
ronaldian.bsky.social,ronaldian,did:plc:a6dkj6pzzbtslnghvhuoqy5g,True
603homebrewer.bsky.social,Tom,did:plc:fqgpbszdqqew3wlxd6jif7gv,True
midwestlefty.bsky.social,,did:plc:mjkx7bcqmimmv4e4ifzdpwwf,True
sarbajitmitra.bsky.social,newsjunkie,did:plc:bf5qp62omnkzsdxljwuti4cw,True
inclinedvision.bsky.social,Very,did:plc:vi6eugemb4kjbpkvlyimcfrm,True
ambsxp.bsky.social,,did:plc:kuiiollhsjmhbjdg5suofjmu,True
s-gros.bsky.social,Shannon Groscurth,did:plc:p3lo47zqcsn4rvth5necb346,True
mariecrowley.bsky.social,Marie Crowley,did:plc:idrapktybakme5y2zm2uwj2m,True
jarsaivar.bsky.social,Jarsai Var,did:plc:kpac7spzigfnnmniz6ti4j4t,True
mccaslinblue.bsky.social,McCaslin Blue,did:plc:shravtldokusbpktn35npp7h,True
sdewitt70.bsky.social,SDeWitt,did:plc:557v2o4cfvlv3pzjgfmul5nb,True
bethany56.bsky.social,,did:plc:gk36rz6ffc4f3fkf4fwgpiwe,True
cindyricecakes.bsky.social,Moonpie of my eye 🐾🫶🏻🇨🇦,did:plc:rjpo3wpkpy4ir5h7pdxo35cy,True
trish-on-mars.bsky.social,,did:plc:rmhkchznf44dgvzxyyewkrm3,True
cafe-mocha.bsky.social,Julie wants a mocha...,did:plc:azeafil5xoustkukrmjnrw5h,True
shazamataza.bsky.social,Shaz,did:plc:ixyejv4tqqt7w7lpahjnnzkx,True
ryansgt.bsky.social,Ryguy,did:plc:rl6c2wqgmwotkh2r25tl5mvj,True
r-wilson.bsky.social,,did:plc:cb6wiui7z2hnegxns6joblkr,True
macymoosdad.bsky.social,John,did:plc:sahhyp2ldgg2hlrcumndrwu3,True
jamesfuji.bsky.social,james fuji🇨🇿🇱🇹🇺🇦🃏🐗,did:plc:6ecvx3z43opd5yoaas6olieq,True
manatwork2.bsky.social,Pierre Caumartin,did:plc:b4rdyqehlvueimrhmu2ewbdj,True
juldav.bsky.social,Julie Carignan,did:plc:y3nbkjqudnem5sfqyxa3dtcd,True
deeaay.bsky.social,,did:plc:son35kdipmcvmold6nx2g4iw,True
shelololopez.bsky.social,SheLoLo,did:plc:exczcvvp37anq7nui5rvrd3m,True
cogmios.bsky.social,cogmios,did:plc:qlcvbtovwtheqo62yscv3hcs,True
michigan-girl.bsky.social,💙Michigan Girl 💙🫘,did:plc:myq7dvonxhde4s6fqrjvq6sa,True
laine199.bsky.social,Elaine,did:plc:jk5vzsrxca2sd7uzyucs6c6k,True
snagzsongs.bsky.social,snagz_did_what,did:plc:2drv4glfqd7iak2pgwo2thp2,True
tonihomeperm.bsky.social,,did:plc:v4orf567h2e52e4jhfv2gmbp,True
unwiserebel.bsky.social,Unwise Rebel,did:plc:brvjem3jahk6vhrwta4nnsk7,True
cielwilliams.bsky.social,Ciel ,did:plc:4exbs3ciazwvvyd3tazrkwkk,True
amymichelle303.bsky.social,AmyMichelle303,did:plc:zsh73q62d6ja6olqn6kxa5jq,True
packfans.bsky.social,Darryl S,did:plc:at5jq664udlcgppxbdv7dxf4,True
lucindasans.bsky.social,LucindaSans,did:plc:eavksyhediuwstyx4hez7b7i,True
archifox.bsky.social,"Weston Rodberry, AIA, LEED BD+C",did:plc:ndunn4klw33flxh6vosjr7m3,True
savvy1.bsky.social,Savvy,did:plc:fh3dofejgxztczxhxscs3ebi,True
erineileenj608.bsky.social,Madden's Mama⁷,did:plc:dxvtorada5z2xoyyeugttoq6,True
auntie-matter.bsky.social,Auntie (What's the) Matter ,did:plc:b7eunkdauxt4cgwopod5x5rm,True
debisdeb.bsky.social,Deb is gonna Deb,did:plc:kdf5iom6qfi7emh5iciku6kx,True
chuckmcatee.bsky.social,Chuck McAtee,did:plc:uk7i3pfchygwrt2r24aycsa5,True
ccwfiddler.bsky.social,ccwfiddler,did:plc:3rpnns5m2blctkrztebwr3xl,True
stephensmithnyc.bsky.social,Stephen,did:plc:2knjuuaw5me4rynsgsvufv5a,True
toebeansmm.bsky.social,,did:plc:6uyf7oggelu74skzq3oefcrz,True
petermooney.bsky.social,Peter Mooney,did:plc:a767kipygdf7ji2q3gvcbdpn,True
lgsigl64.bsky.social,Lisa Sigl 💙 ⚛️ 🌳 🌎,did:plc:hrbbzidmkpi7icg3xsgnbc5b,True
cats4everyone.bsky.social,,did:plc:7citaxahpkdrv3kejt7rwpjl,True
kelic44.bsky.social,,did:plc:ggzqyjafy2jcb5wjhep2seae,True
dutchtea.bsky.social,T,did:plc:skr27elfqh6w4pqey5gvo52l,True
worriedgrandma56.bsky.social,Kym struharik,did:plc:3yrmd6iffz3fenqopun2iezm,True
swedishchef46.bsky.social,,did:plc:46eh42w533b6blch22fh54sp,True
tdanb.bsky.social,,did:plc:7zixsoci5ec6ipbfbirft5fw,True
fuffy52.bsky.social,,did:plc:zud5bjd7z767vasv6zqbh2bz,True
simplymagnificent.bsky.social,,did:plc:nfjyzvopxirdym4riobnikbt,True
virgoshmergo.bsky.social,Robinson,did:plc:fuv2jh4cwqhlvxgj4dscbfut,True
sproutie65.bsky.social,Sproutie65,did:plc:44kym5jnu4sos7qj34wx4vav,True
everrouge.bsky.social,Ever Rouge,did:plc:e2kdy5fa3dmflwbrs5k2dlth,True
doomboxshero.bsky.social,Juliet Lester,did:plc:hvwhuooluse2fxz5frrtxpvv,True
saxysammyp.bsky.social,Sam Pattison,did:plc:cnzbnxbfd263vjrcgpi6mzy4,True
nhdonnac.bsky.social,Donna Clegg,did:plc:xklicjatsvvo6igpdjgekcdz,True
