Handle,Display Name,DID,Follows Me
gamtnpatti.bsky.social,,did:plc:f6xusvf5p3naoyw4qaiagtfe,False
amyfrancis.bsky.social,Amy,did:plc:7uqgb6tyolk7z5t6gin4vfx7,False
russhjelm.bsky.social,Russ Hjelm,did:plc:zq7iiynxcw45hulkh4mduirw,False
sparky342.bsky.social,Cindylu💙🌊🟧,did:plc:mfex5z3i4lbnjqq2yvricdgk,False
elizabethecarter.bsky.social,,did:plc:ycughkgyew2zx2fjuzqwnii4,False
beaufighter.bsky.social,Beaufighter Mk VI,did:plc:tjyexsyugycasfqsrstga5qh,False
theresanai.bsky.social,There's An AI,did:plc:vyrhobixsfcrfxoqwq6flwhq,False
yankeekat.bsky.social,Dr Kathleen Hall,did:plc:knqo7re7f3r42hpqzy7o7m7z,False
annettebooth101.bsky.social,Annette Booth 101,did:plc:gipept3ssm3nypm5fpjfqnxi,False
patty-pop.bsky.social,Pat,did:plc:4ph7muj63tbubfeonujajfwq,False
shaybee123.bsky.social,,did:plc:plqbrqjajzjgs4lpcbrvyosz,False
mayday2.bsky.social,MayDay,did:plc:ikmhs4bqlxcvko5uzdzggdno,False
roelgrif.bsky.social,Roel Griffioen,did:plc:tuvsii5froxktfs6wnjpoj6p,False
potuspoker.bsky.social,,did:plc:ar5cpbrv45npx6hjpvqkchcc,False
meggiefae.bsky.social,,did:plc:fbbwxvse6orljcvxe5qnx5kf,False
nancycastle.bsky.social,N.E. Castle,did:plc:eyvl3lm6snheesbgo3bxflzu,False
andersonvilleej.bsky.social,Andersonville2,did:plc:sy4qk5shyx7iip6chv2i2m4b,False
kambsmusic.bsky.social,kambsmusic 🫘💙🎶,did:plc:x33atpesx33den2rugwqsibp,False
myafnan.bsky.social,Meljos,did:plc:2nu3sa5s2uoeswjybwqrh5sg,False
d2summit.bsky.social,,did:plc:cbymyugzcavngjeaxgizc37y,False
irishgingergal.bsky.social,Irish Ginger Gal,did:plc:nt4eqbfuam5qsrs4hwe4avxs,False
cliffhangerca.bsky.social,CliffhangerCA,did:plc:erltnfda4n2f3gip52uyb45d,False
nick144.bsky.social,nick,did:plc:4nzy3soll7czia4szbjidg7u,False
ginapieters.bsky.social,"Gina C. Pieters, PhD",did:plc:tl33ikofz2i4sn5kqiybfze4,False
farkinaround.bsky.social,,did:plc:yzafkui2uscz74nq7p22qdr5,False
alisonmarier.bsky.social,Alison 🩷💜💛🧡💙💚✊🏾🇺🇦🏳️‍⚧️,did:plc:uycbazlwwg7majvhh377tdup,False
catrina612.bsky.social,Cathy Murphy🍀🦅🇺🇸🇮🇪,did:plc:dhb3ye7waqs4tglnmbkp6gbl,False
davidediehl.bsky.social,David Diehl,did:plc:k2k2kn2xlxk6keryvweqcsro,False
bryangreen1.bsky.social,,did:plc:aza5lpmljpbjy632s3aziqpw,False
frbfranziska.bsky.social,Franziska❤️☮️,did:plc:uh4huy544xklxc5vfrju4cgf,False
pblack3160.bsky.social,Pam,did:plc:dqzqbgbd2w7ysrvefmdfnaqe,False
glopan.bsky.social,Gloria Pan,did:plc:7sq3ggfhrofa7dp3754ge357,False
grtl8ker.bsky.social,FollowTheMoney,did:plc:i5dagnhrcy5qvntpyrkf5jdb,False
coachdaly.bsky.social,Coach Daly,did:plc:7spck2irmin5qmnwxrrktnmt,False
susanaaz.bsky.social,Susana Justice Matters,did:plc:hchkgkmjfskbpeneyvhgsunx,False
trishlambert.bsky.social,Trish Lambert,did:plc:xgqhhfvpca43ohdh6fh5sjdj,False
sfbuko.bsky.social,SFBuko,did:plc:p2gcnqx5catoj3pntichyamz,False
cdeisvas.bsky.social,Christina,did:plc:i5aq2ibhmmp5qgbti63ju3rv,False
loyalgirlfriday.bsky.social,metro timmy will rise again! BELIEVE!,did:plc:cabwetstsfurzqqnsxnb3box,False
wordwolf64.bsky.social,The Wordwolf,did:plc:yrowo45jxkotcirw3k2jqgbi,False
alpinegirl1.bsky.social,,did:plc:v55ma42eavktvrwtmckzua6p,False
sofwac.bsky.social,Sofwac,did:plc:ooafvdsrnsuye55vn2vzx3x2,False
jacquebluecru.bsky.social,JacqueBlueCru,did:plc:n4ltibffd7q6bbjpwqfhvnsz,False
sh-antifa.bsky.social,ShanTifa,did:plc:mqevnbjn5fie3m54dbmascyl,False
hollybeekind.bsky.social,HollyBeeKind,did:plc:vknypqludjjwvqrnjvfhxbf5,False
jaynesc.bsky.social,JaYne 💙,did:plc:lqodc52rglx23pkrrweupkiu,False
rozaneathome.bsky.social,RozaneAtHome,did:plc:vleh64675yotdtx6sqgknbev,False
denizej.bsky.social,denizej  @denizej.bsky.social,did:plc:oupsfuu5vasr7uzrvi6mq2c5,False
eclecticmoth.bsky.social,Fay 🫶🏻🏳️‍⚧️,did:plc:4uu6qmeeuagzoh56f7zpjp7t,False
anafpb.bsky.social,Ana,did:plc:qr7esokuw2bmznpjh6olfayx,False
dalziel71.bsky.social,Dalziel Ball,did:plc:ubrhijpcvd476yqlbq2vg2z7,False
rationalfloridian.bsky.social,,did:plc:twq6hr5yitlh7u4ovkzked4e,False
hope333.bsky.social,Mary Garibay,did:plc:dxzqqtksmdsopy7gl2nilnym,False
wildflourskitchen.bsky.social,WildfloursKitchen,did:plc:h2xgujjuk2qfzzlehwtycgm7,False
feralcatdaddy.bsky.social,Feral,did:plc:5fri73kdyjapro2qe7d72hl2,False
cptkryptonite.bsky.social,Captain Kryptonite,did:plc:elpremxfg5h3q6bucsfctzpm,False
amorjenny.bsky.social,,did:plc:yz2ady4um6jscf423rgsvik2,False
dragonfly2004.bsky.social,Me,did:plc:4mxqfqd34mwg34h7nukij5dx,False
tamikarasek.bsky.social,,did:plc:biugasbwnobiv4noxbent22h,False
dollystewart.bsky.social,Dolly Stewart,did:plc:ml5yvxzbsbsn2q6mk3ip22r2,False
jonah-lom.bsky.social,Jonas,did:plc:a53f5aj4oxq5ozeft2uvlwon,False
grubbworm.bsky.social,ANTIFASCIST- John Grubbs,did:plc:5s3iwytcpiujkfwrds7tzugi,False
vapordraekon.bsky.social,Nyk,did:plc:dyhq27ctm7r6qxpsahhhu3j7,False
td31.bsky.social,,did:plc:gwz4icjws2csjl7lxpqw3i27,False
wwontwit.bsky.social,This is no dream! This is really happening!,did:plc:rtgjjkc5v5zjbzz5inc53jsp,False
scotiasheppard.bsky.social,scotiansheppard 🐾🐕‍🦺🐈🍁🇨🇦🏒🎗️📚🇺🇦🇵🇸,did:plc:3seg2u7lnvhkf2wnlaslcdcv,False
maia131313.bsky.social,,did:plc:f7pkh3t3wdfo3kgoen6j5ijt,False
priuscat.bsky.social,RICHARD ZIMMERMAN,did:plc:bdk4j7om5e3jb4wioyghu4fv,False
juliejamis.bsky.social,Snapperhead,did:plc:eezgt2rjsswkmnf5mvon46jb,False
blue-hoosier.bsky.social,Robert L. Landrum Jr.,did:plc:atpzmmpp2kehmskdaptyywlm,False
canadawatching.bsky.social,@CanadaWatching,did:plc:dvubl2wbijdhcvi5onirpyta,False
lisahenry.bsky.social,Lisa Henry,did:plc:xvexxjef72fjoly5uffon7fk,False
daddyisbest.bsky.social,DaddyisBest,did:plc:bu7iej2cq2yd7kkgw53y6t6h,False
poohbear1124.bsky.social,Poohbear1124 addicted to anything that will give me peace.,did:plc:mvpmu6do6esvahmuyrvzxkdn,False
chillywillywater.bsky.social,ACyclingLife,did:plc:ruwtwdb4xzbga5fqbk6ilvgp,False
macfearghus.bsky.social,Mac Fearghus,did:plc:gx2qq3ryhhkypaaq5idimd2r,False
8kims8.bsky.social,Kim S,did:plc:eriozzlefkf3vgth23oumxk3,False
sistersky.bsky.social,Tracee,did:plc:qp3edncd66od4jxqnv256m6h,True
juleesomething.bsky.social,Juliesomething,did:plc:6a7ta3g46rc65venym3lvk5v,False
tabithawext.bsky.social,Tabs,did:plc:wnoq6yqethakjdipi2kwcenm,False
terribletowelie.bsky.social,terrible towelie,did:plc:ttfoiwoyuv7tnfuhxkdu4tj5,False
garysizzle.bsky.social,,did:plc:foq6fiii3bs77zwpszqr535f,False
salsals.bsky.social,,did:plc:4ujrvjyjl24bjqgx25wbjg2p,False
skycoop.bsky.social,,did:plc:sm45qzes4l4jvehfskz76vbi,False
chpena.bsky.social,Cara L. H. Peña,did:plc:ydh52bhs2fkjhwbqvavxponj,False
joneskf12.bsky.social,Mr. Smith,did:plc:4ryd2iiirs6kqstjjvkhbmpv,False
morphiousx.bsky.social,Morphious,did:plc:memkhwbepuvph67dgjwpivmc,False
etherealhothouse.bsky.social,Paul Reimer ,did:plc:a5bjg4dy5yvzqi5i3jkdxdoa,False
coolhandfluke.bsky.social,Clint,did:plc:ppabbyyhwomyow42qkgstbw2,False
sc-steve.bsky.social,SC_Steve,did:plc:vvhgbawcvo7shdki3lmkcs7r,False
nexahomeconnect.bsky.social,Section 8 for All,did:plc:c52sibwq4dg6wq6vy6defmee,False
booknrd.bsky.social,Tonya,did:plc:2wmwfr53lam4t2iyjwtkozky,False
lightbrigade.bsky.social,,did:plc:5rtplofflvf3m7n556w6eaa6,False
dinand1964.bsky.social,Dinand,did:plc:zs2ul444kqbf66yifzv2f3dv,False
ilovepicklez.bsky.social,Jesikerrrr,did:plc:vj2ac2ao2z4hnqasl5tvq3yw,False
chasd1983.bsky.social,Chas 💙💙💙💙💙,did:plc:4hmohroumbsfunr4guonokt3,False
genofrompgh.bsky.social,Gene Canfield,did:plc:kdos3igrves6m46v7piasbvi,False
getawaycarmom.bsky.social,Getaway Car Mom,did:plc:yyu3nrbhmqy3pxj5wqzelmik,False
hlynm.bsky.social,Lynn Haring,did:plc:bv75gwcmneqc5pqjauoesams,False
lornaphillipson.bsky.social,Phillipson Institute,did:plc:z264vau7q5jwnjvt27rh4h7g,False
floughy.bsky.social,Floughy,did:plc:ptqx34kxsdx7hiiqjtol7mou,False
djangoroncin.bsky.social,Django Roncin,did:plc:5fcmhch4su5ekor3zwtjpd3q,False
rntutu.bsky.social,TuTu,did:plc:624kp3uerpsjjkyyna5b3nbe,False
capecodger.bsky.social,CapeCodger,did:plc:7bto7srshxcic5xjv4ne4dl5,False
blstrangfeld.bsky.social,Media Rater,did:plc:mbop4dm74lpqmdowvpowyyy7,False
ozarktsunami.bsky.social,Ozarktsunami 🫘,did:plc:hbewixrp747tvd76abpdbds2,False
kmashers2.bsky.social,Grandma Lori,did:plc:ipxoqb4rdnaydagnqmklimzl,False
uteinflorida.bsky.social,uteinflorida,did:plc:blvuf75op3zv5v5c7pcnu776,False
mmamalama.bsky.social,Mmamalama,did:plc:7e2v2o23c6bdrazthny5cydq,False
michaelroback.bsky.social,,did:plc:tw5pioafg2khx743dfvrt4u5,False
brockwebb.bsky.social,Brock Webb,did:plc:vu34qpp7g5cb564ymgmyvjco,False
johntwright.bsky.social,John Wright,did:plc:dumkrpjvhenu4attra33q2f7,False
phonix7.bsky.social,@phonix7.bsky.social,did:plc:zjoj6zf6csc4gvzmyheln7ua,False
annalynn.bsky.social,,did:plc:pvyx3id7zifrvtt3vcalvymk,False
badwebsites.bsky.social,badwebsites,did:plc:dmkvy7s4yhxs6cnbyh62was2,False
renmankev.bsky.social,RenManKev,did:plc:bfgyxl2jgvp6cv5zgt5axdpy,False
cakediva75.bsky.social,Alissa Barker Barlow,did:plc:rxugwth3ghz2tib3ayoamub7,False
rmm84118696.bsky.social,,did:plc:mheqszycfzdgblkbwiaa2u56,False
bpgrandma.bsky.social,Susan 🇨🇦,did:plc:enu3uo4ocpet3vrsg44c2coy,False
tyrantgalvatron.bsky.social,💙🔵Proud Liberal Democrat🔵💙,did:plc:mcf33ubzf2mhdiu2ntf3rksq,False
snarkymimi.bsky.social,Julie Taylor,did:plc:oif5kyxmdtoz2uerxwbx3rfe,False
berwill46.bsky.social,Bernadette Williamson,did:plc:sgfgqf7n3nct74voesmsn4fy,False
jessbubbles94.bsky.social,Jessie ♡,did:plc:smcdyo4pz2hmqibcw45dbrds,False
jennifer74.bsky.social,,did:plc:hgl5yk4lqydsq7qs3pakckc4,False
sunshineevh59.bsky.social,,did:plc:5qqvwmmvr4spdouktxt3sxy3,False
pissedoffinne.bsky.social,,did:plc:7rreqndfjilppwpy4rxl4pl3,False
catgurl.bsky.social,,did:plc:jmn6hi2mxn3g2xuhleocj2qk,False
ruthann617.bsky.social,Ruthann,did:plc:yrosda3oi653yuokfqqfz25d,False
techphrenic.bsky.social,Sacrifice now or sacrifice even more later.,did:plc:zdxtsrt6x2pjor5niub4s2gn,False
sandsthrutime.bsky.social,Penny Sands,did:plc:yusct3hmhcwecr4furxfexpa,False
jsteelerealtor.bsky.social,Jim Steele 💙💙🐬🐬,did:plc:22a2lt4ssnjfoiiy2t6kw5dm,False
torhegst.bsky.social,Tor Arild Hegstad,did:plc:s6fr7flagsr24q7iunqr2kki,False
micropush.bsky.social,micropush,did:plc:qh5pri2o3jelyvb3tgrnencf,False
birdma2.bsky.social,George Thomas,did:plc:no2omc57pdope2twp2usvcg3,False
irisheyes353.bsky.social,irisheyes☘️,did:plc:kncysj2ij77ioome5gbthtnt,False
ronoor.bsky.social,astrophile__poetry,did:plc:6vyo5akk2mrmm7l26qfu7bfb,False
lorio2012.bsky.social,Oestreich Lori,did:plc:x7lqgtd3b2zrd2ieq5h6wrpf,False
jimstaples1.bsky.social,Jim Staples,did:plc:srgskv6p52zsqxsej5jbzade,False
gotjane.bsky.social,GotJane? 🦋,did:plc:ltszjymtnjkxfedl4f2gnbr5,False
imlunahey.com,luna,did:plc:k6acu4chiwkixvdedcmdgmal,False
billvotesblue.bsky.social,Bill Votes Blue,did:plc:iphjaz6nnaqywvmrgxzhl73i,False
terri2646.bsky.social,Terri,did:plc:5e2makfkmsmyrmzqz56wmtcw,False
clairefromeurope.bsky.social,Claire From Europe,did:plc:4g3mwn6wjvxg3h3ecjobb5nd,False
gidge.bsky.social,Exhausted in CO,did:plc:bdqv72lur32l37xfk3aq75to,False
jenwasner.bsky.social,,did:plc:hnwp2s4mvlqsg2o35qei33gj,False
vaulttecwitch76.bsky.social,🗡🪄Vault-tec Witch 76💙✨️,did:plc:tzfb5gxlpvofrjqqv4glvbwi,False
my2centsay.bsky.social,Dollyanna,did:plc:3u6no2l6ta3gy37vmjbs6gap,False
standup2fascism.bsky.social,Stand Up to Fascism,did:plc:ao44hgvohyo2hnb2y3mrtns7,False
babycakes75.bsky.social,BabyCakes,did:plc:bddq32ntqzsce5o2n4serx4c,False
holymolytimoly.bsky.social,Holy Moly Timo,did:plc:fxrj4hs7swfq6a7lkthcdk6v,False
deportelonmusk.bsky.social,Deport Elon Musk,did:plc:hdbb4l2wlj73b2iigx4gmo53,False
anabarrocas.bsky.social,,did:plc:fx5iit2iobxpyuc2p6tomfug,False
spero24.bsky.social,Spero,did:plc:uc2fij2qbmgziklfkwjtgvz3,False
jenniferadukarski.bsky.social,Jennifer Dukarski,did:plc:kc2evt6zsrehhdqqjtttkchc,False
janeen123.bsky.social,Janeen123,did:plc:w3x3mmxhpwwu44eoofjxtgdc,False
go4cynthia.bsky.social,cynthia ✨,did:plc:acp7vw5bd2zser35mcjxin5g,False
jymetcalf.bsky.social,John Metcalf ⚛️,did:plc:w4yj2cgqa3kkpjuvwood4rvw,False
aborealislorelei.bsky.social,Loreleï,did:plc:zhqdfctilokvfz2227xq3mq4,False
muttlover.bsky.social,Love My Mutt,did:plc:27khxt7bockget34fje7ludv,False
suzyqq.bsky.social,SuzyQ ,did:plc:kmw6qn5ih2nzo5wapxrbpxbn,False
pauline1944.bsky.social,Pauline Moran Preston she/her,did:plc:a7xyglautxpkabjol5p6b5bo,False
trixietwoshoes.bsky.social,,did:plc:7imywlw76hpiuutklohsfro3,False
itonlymejill.bsky.social,,did:plc:2rdxetsfb7y6q6kpow2vw2ht,False
ediebonn.bsky.social,ediebonn,did:plc:kngwgfa4mll6vpmmeuwjebzi,False
kat70.bsky.social,,did:plc:oyesuk3o5ebykq553el522mi,False
txboomercatlady.bsky.social,TXBoomerCatLady ,did:plc:i5z2rtexalcpqvybzlezkryt,False
belfastbhoy.bsky.social,,did:plc:dangsvprbzsvz7gamgeq7qgk,False
keanothedog.bsky.social,KeanoTheDog,did:plc:h4uenliqh2qspamsukcejgez,False
halt-4-1-86none.bsky.social,halt-41-86none,did:plc:xb774ixulyadd46reviuqvox,False
kandiceseeber.bsky.social,Kandice Seeber,did:plc:6m57sv2lcgdujvk3wmb7nygg,False
phillygirl34.bsky.social,Phillygirl34,did:plc:pqcocumnrv2l3v6zzrafcs42,False
htexans84.bsky.social,,did:plc:xla76fhzih2phhuot6zvtxny,False
tippylou.bsky.social,Clementine,did:plc:un7uess3vtm6moesj527wm4r,False
sonoranbeach.bsky.social,,did:plc:s7np33tfcfltv2whuhru3c5y,False
shannonlovesdogs.bsky.social,,did:plc:qrswbuqzesal7nciiqiwzb5m,False
suewebpro.bsky.social,Sueli Vieira,did:plc:bocswogzo3x3gptyqeyshlhu,False
vrandall0708.bsky.social,,did:plc:rofcpz5qeh4zv5r6ov6olswl,False
maxigirl.bsky.social,Nana Wildthing,did:plc:uooanzzjwzrt76agbi4bwlnv,False
vaisblue.bsky.social,Jen,did:plc:65ul6gm776qwdf7kosmi3j7s,False
molly-bee.bsky.social,Molly 🦋,did:plc:zbpbqdkjjwwilmhhoqx54l3e,False
clearsky23.bsky.social,,did:plc:fncwdijeve3fgxrg7lnfk23b,False
ksivaraman.bsky.social,Kartik,did:plc:zq47vg2nz5arzti3s7sdvfmn,False
fritzymcfritz.bsky.social,Wendy,did:plc:rtvoxufwedzcz2fp5nhtwkdx,False
ayaval.bsky.social,Icy,did:plc:gmt76cuwbzwux7nzs6kho5v3,False
steve0580.bsky.social,Steve #StandWithUkraine,did:plc:h2dzrlg2ni7mjceqszbhb3ts,False
genxrants.bsky.social,gen x rants,did:plc:jujpxivuiprnazg6nlslnvtl,False
travi60.bsky.social,,did:plc:mzlwocsjxevt45tihxj57voy,False
nohopium369.bsky.social,💙 NoHopium 💙,did:plc:2zy7m3wdmna5sg2wc5j356ut,False
toni0002.bsky.social,Toni,did:plc:54isrzhyolq33eyzyhsllxdp,False
rach44.bsky.social,,did:plc:jw3r342sek5r3sqp6e6gfxpu,False
famous1zn.bsky.social,Jacqui💙,did:plc:xq2rv5eogurrnyhvmnlytvef,False
nightmysts.bsky.social,Night Mists,did:plc:yug2ogaalfdjjsssnfdnbo7f,False
docflash66.bsky.social,John G,did:plc:tt5djb74vyuxey5emgwllad2,False
lauralklein.bsky.social,Laura Lee Klein,did:plc:3iyhrb2tmj5oz3tjiswjffrg,False
tedebear55.bsky.social,Ted E. Bear Leonard,did:plc:gwrsoytvepk3b5c3chyvwuiw,False
shelby-violet.bsky.social,Shelby  💙 🌊 🦋 🎶,did:plc:ze4nbdjgc5datwhtych3eswg,False
ggma7.bsky.social,,did:plc:jygp6acnm2omq226t6yleusn,False
ptid1976.bsky.social,Pete Stokes,did:plc:gqou7yne52luamf7sk32cmc5,False
jimthesatisfactory.bsky.social,Jim,did:plc:rxhjcgsmi2c4qhu34btzydof,False
michigangranny.bsky.social,MichiganGranny,did:plc:2ojoumg34i6o5dmc64dyphqd,False
cathoss.bsky.social,Catherine Hossack Fraser-Orr,did:plc:d3mhxf65ce7lafc7otaph2q2,False
averagejoemiller.bsky.social,Average Joe Miller,did:plc:df5k6tnwmpgzerf2nngwmgfz,False
pamalakay.bsky.social,,did:plc:3c7675tff6sdb3454vfimzid,True
1chrisc1.bsky.social,Chris C,did:plc:xt7tczidnmd2qn6gqgavbosa,False
nwise1955.bsky.social,Norma,did:plc:dcwfaietrqrbghma45jz45t7,False
myviewsmary.bsky.social,MyViewsAlways,did:plc:lji5jtkeqvxsvhltaikcdxa2,False
jimmyruth.bsky.social,Jamie,did:plc:djip3oomjqpzq4yj6pa2t5au,False
svetlanatsogoeva.bsky.social,Svetlana Tsogoeva,did:plc:jwstevlrwvndu5ajwvklfpgg,False
kjsantos1.bsky.social,Kelly,did:plc:4hfvjlw6d6swwvwnvn2fchxz,False
diavatalks.bsky.social,Diavatalks,did:plc:65jr64ar2jrowexw32hnow6x,False
bighiggahigga.bsky.social,ｍℝ. 尺𝓐Đ ⚛ ☮💗 🇺🇦 🛸👽 🌊 🪷 BE FREE!,did:plc:54tasz3hukavx6gjkwjri5zz,False
marcusqc67.bsky.social,🇨🇦 Marcus QC 🇺🇲,did:plc:tkctxkdoxbtzfk2hmn7bkvkh,False
ieroll.bsky.social,ieroll,did:plc:du56mpgaoqbymntmfnyvvaud,False
auntkrazie.bsky.social,AuntKrazie 💙 🚣🏻‍♀️ 🌞 🌎 ,did:plc:gd6uzqwmgnvfo5jveahfd2c6,False
elmatthews77.bsky.social,Emma,did:plc:v3fkwtppxbkbuhvb65j72qit,False
saladm5.bsky.social,Saladm,did:plc:zmgxdknvijkj6lh2wrtbi5lk,False
spidervalerian.bsky.social,Spider V,did:plc:xbyq7dvzorf7t773k5met6up,False
gsingleton.bsky.social,G. Singleton ,did:plc:voaotn4sa7gz7yvnv57lv3do,False
suissepatient.bsky.social,Christine Bienvenu,did:plc:c6dojklocikubbbpfxgpkc7k,False
entropysloth.bsky.social,Entropy Sloth,did:plc:3xqduxpuweni2kej3i3m7eib,False
ariellalayton.bsky.social,Ariella Layton,did:plc:afeqm7bkms2erbce6xsvtrel,False
xvandamagex.bsky.social,XVanDamageX,did:plc:6z5b635mxlj3xevdyx3jtlty,False
larry1945.bsky.social,,did:plc:ya4ph3fgdqethd2xfddvdq4i,False
michaelbuonaccorsi.bsky.social,,did:plc:pa2h5zsdxj4yh4r2lbvxrdwb,False
tinainpnw.bsky.social,TinaVotesBlue 💙🌊,did:plc:gg6aubf747azrlijr4nd5cvw,False
haeni.org,haenian666,did:plc:eczhlnz3g7denh4ol5thqhrx,False
suziehanks.bsky.social,Suzie,did:plc:co2dmchnlwyffwsszr75umwj,False
crowshillaussies.bsky.social,AgileDogs,did:plc:d7y62ij5zsukeapyg4qjxgse,False
gerardbinnendijk.bsky.social,Gérard Binnendijk,did:plc:zptkjjwbf5wbdmsxhsnppvr2,False
coolb28.bsky.social,,did:plc:lkvsdvzjc4niipohf3lxfm3y,False
garymphoto.bsky.social,Garymphoto,did:plc:k7vtksvqickzyspg2zg5nxss,False
jezzarath.bsky.social,Jezzarath,did:plc:ef3bufsq24rpxi7vihnpdlvu,False
tweetiepie.bsky.social,JUSTINA  🇮🇪☘️🇺🇲🦋🌻💙,did:plc:dcad6x6qdesgk37wwav6m2mb,False
antifacistusa.bsky.social,Be the Change,did:plc:as6oiws4n4nbclwdxwb2erpw,False
maryjmamaog.bsky.social,MaryJOG🌱🌬🌱🌬🌱🌬,did:plc:2r7jepyrpgojdqefd3m223vl,False
t-bone-motta.bsky.social,,did:plc:istbkfjqskglgtly456gadc5,False
doingjack.bsky.social,Birgit,did:plc:6kguygpqrvgkim7kuez4wsri,False
kiki-in-wv.bsky.social,Krista,did:plc:lislx24dueeihul664rmaamv,False
midnightinmaine.bsky.social,Jennifer 💙 🇺🇸 🌈 🇺🇦 📚 🐕 🐈 ☀️ 🦉🎠 🦥 🦜 👀 ,did:plc:7g6sdefotfwa7dqql5tujvpk,False
rickir5437.bsky.social,Ricki_Boomer,did:plc:ab6l6kdq3e3zmikqxfvkygzi,False
tamaddie.bsky.social,Tamaddie ,did:plc:3i74njxvfkggq7lr5va6z3kh,False
metooeither2.bsky.social,,did:plc:sdxunyv3j755krgnspcekr2j,False
deebree81.bsky.social,🌻🌻Dee 🌻🌻,did:plc:dsstttnxx256kckfukx5pmis,False
dinowicky.bsky.social,,did:plc:xehajpq7ih4lwtdwljtwcqoy,False
samljames.bsky.social,SAM JAMES,did:plc:5kob7hgij7z6j22vsp22q4kd,False
bradders23tim.bsky.social,@Bradders23Tim,did:plc:ck5cdcxyladjmkz4vdh2oypa,False
fagin.bsky.social,Shelley & Fagin the dog faced boy,did:plc:lcjlibzw3yyomxglyesttr6z,False
sagarlikha.bsky.social,Sagar Likha (He/Him),did:plc:zmtbbke4vgj43neybtwzah5y,False
fuzzyfuzzbutt.bsky.social,Willow,did:plc:k4viu2aukydfatt5hasmy7ct,False
lmw66.bsky.social,Lynn W.,did:plc:rtgajhnkmmy3xrri5lpwjstv,False
janbeetoo.bsky.social,Jan,did:plc:nky7kmgbyu62brg375lpe2ka,False
damianmk.bsky.social,DamianMK,did:plc:gwkaf67ih3g7xhxw3w5o65pv,False
jaedeeblue.bsky.social,,did:plc:x4f7fxpwt45zhxrae6t6jilb,False
maria-stephno.bsky.social,,did:plc:asvjgwy6z2v7wa7b4mk3rm6x,False
cerebedlam.bsky.social,,did:plc:edtrwmv3yb65mrwu2mkcfybd,False
toddstralia.bsky.social,Todd Davis,did:plc:cxcednxdk34xjrz5a447e2qa,False
mimistrand.bsky.social,Mimi,did:plc:b5yzk4sjwupnugidng2wxaxe,False
bluemd.bsky.social,,did:plc:as242oh54ch2m2makxh2o4td,False
kathjohnsonart.bsky.social,"Kathy Lynn, Fine Artist",did:plc:ch3qtymqeh2iixuaqyickqg6,False
antifa8tfu.bsky.social,Antifa8tfu,did:plc:ho6ta5d54fv5mcfqyvrva7yz,False
bornfreekyboy.bsky.social,KY Boy ,did:plc:vg3a5fy5kleaxdv4coxwmlkn,False
mbrown27.bsky.social,mcbrown,did:plc:3qx6pgu73pvtftjwaraxcfsw,False
tj585.bsky.social,,did:plc:utrdsmi6crqep6f3qjeakljy,False
roguekitten.bsky.social,RogueKitten,did:plc:fbljbnsdurvf462xoaqxobu4,False
lorianderson.bsky.social,,did:plc:xsrb4bkb2u6vwkw435op6jer,False
ripleybo.bsky.social,Melissa Boring,did:plc:o6jsmletsk3lupegmefyfr77,False
scrunggie.bsky.social,Diana Collins,did:plc:67lluoxk5zuy56dpaysew4xd,False
anfearciuin.bsky.social,An Fear Ciúin,did:plc:yc3vuh2w2clchsz3txzcpt34,False
catlady1964.bsky.social,✌️🇺🇸CatLady🇺🇸✌️,did:plc:i6rcfwq2767cxfqm3okiw5ua,False
ncwcplbluedem2025.bsky.social,"Eliza, Pumas Hooman",did:plc:gwj4yqkri4z2ytel2bzeqwqs,False
defiantpete1.bsky.social,Defiant One 🇺🇦🇨🇦,did:plc:m7b73yngxkzqsrlqtkwszwzu,False
breathfartnews.bsky.social,Breathfart News,did:plc:67otp3g3tqsrvyzcmflnbbqk,False
sparklemomma.bsky.social,,did:plc:pstvy23mxltbocn4uv5wbc2w,False
hoggieroll.bsky.social,Hoggieroll 🦋💙,did:plc:7l7mn4q2htxwcaizrkaqzwoe,False
tmrising.bsky.social,TMRising,did:plc:hm4konn6qmp3ezsabc6q5egj,False
johnrburt.bsky.social,JohNo,did:plc:etw2a4sgh3lwxcxjon3xq3pl,False
jpentlandart.bsky.social,Jennifer ,did:plc:2vnf3bz6yultlav4lhvv2m3c,False
badpuppy1492.bsky.social,badPuppy,did:plc:rombd6dkhw3uuzswitsq5ir5,False
katiemcsassy.bsky.social,KatieMcSassy,did:plc:qripzcre6mywrxdif2sx3xrr,False
sarahmcardle.bsky.social,Sarah McArdle,did:plc:3f44kda67rx2hbzawin2nmww,False
pnkpnthr24.bsky.social,PnkPnthr 💙,did:plc:yudfpyf6xta3ea7mwjcoachp,False
james.barisic.fr,James Barišić 🇭🇷,did:plc:jjstf6whkec2tzmzeeo4usf5,False
ejkitty.bsky.social,,did:plc:5wihg6p7j4hv4feehzskczbs,False
middlemolly.bsky.social,MiddleMolly,did:plc:ivxykztksgpcmjl4jote6s5t,False
pamwalkerstl.bsky.social,,did:plc:p5vfevmvvge3uxcg23qfslj2,False
amblush617.bsky.social,~ Vivian♌🧙‍♀️ Empath ~,did:plc:537txmjkjszyjn2dogp6m7eb,False
perrylambert.bsky.social,Perry Lambert,did:plc:2is5zri3n3g4kxwuphpy2ool,False
